STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DLY-CLDD-BASE45,DLY-CLDD-BASE45_ATTRIBUTES,DLY-CLDD-BASE50,DLY-CLDD-BASE50_ATTRIBUTES,DLY-CLDD-BASE55,DLY-CLDD-BASE55_ATTRIBUTES,DLY-CLDD-BASE57,DLY-CLDD-BASE57_ATTRIBUTES,DLY-CLDD-BASE60,DLY-CLDD-BASE60_ATTRIBUTES,DLY-CLDD-BASE70,DLY-CLDD-BASE70_ATTRIBUTES,DLY-CLDD-BASE72,DLY-CLDD-BASE72_ATTRIBUTES,DLY-CLDD-NORMAL,DLY-CLDD-NORMAL_ATTRIBUTES,DLY-DUTR-NORMAL,DLY-DUTR-NORMAL_ATTRIBUTES,DLY-DUTR-STDDEV,DLY-DUTR-STDDEV_ATTRIBUTES,DLY-GRDD-BASE40,DLY-GRDD-BASE40_ATTRIBUTES,DLY-GRDD-BASE45,DLY-GRDD-BASE45_ATTRIBUTES,DLY-GRDD-BASE50,DLY-GRDD-BASE50_ATTRIBUTES,DLY-GRDD-BASE55,DLY-GRDD-BASE55_ATTRIBUTES,DLY-GRDD-BASE57,DLY-GRDD-BASE57_ATTRIBUTES,DLY-GRDD-BASE60,DLY-GRDD-BASE60_ATTRIBUTES,DLY-GRDD-BASE65,DLY-GRDD-BASE65_ATTRIBUTES,DLY-GRDD-BASE70,DLY-GRDD-BASE70_ATTRIBUTES,DLY-GRDD-BASE72,DLY-GRDD-BASE72_ATTRIBUTES,DLY-GRDD-TB4886,DLY-GRDD-TB4886_ATTRIBUTES,DLY-GRDD-TB5086,DLY-GRDD-TB5086_ATTRIBUTES,DLY-HTDD-BASE40,DLY-HTDD-BASE40_ATTRIBUTES,DLY-HTDD-BASE45,DLY-HTDD-BASE45_ATTRIBUTES,DLY-HTDD-BASE50,DLY-HTDD-BASE50_ATTRIBUTES,DLY-HTDD-BASE55,DLY-HTDD-BASE55_ATTRIBUTES,DLY-HTDD-BASE57,DLY-HTDD-BASE57_ATTRIBUTES,DLY-HTDD-BASE60,DLY-HTDD-BASE60_ATTRIBUTES,DLY-HTDD-NORMAL,DLY-HTDD-NORMAL_ATTRIBUTES,DLY-TAVG-NORMAL,DLY-TAVG-NORMAL_ATTRIBUTES,DLY-TAVG-STDDEV,DLY-TAVG-STDDEV_ATTRIBUTES,DLY-TMAX-NORMAL,DLY-TMAX-NORMAL_ATTRIBUTES,DLY-TMAX-STDDEV,DLY-TMAX-STDDEV_ATTRIBUTES,DLY-TMIN-NORMAL,DLY-TMIN-NORMAL_ATTRIBUTES,DLY-TMIN-STDDEV,DLY-TMIN-STDDEV_ATTRIBUTES
USC00105414,30-Apr,44.08278,-115.61861,1194.8,"LOWMAN, ID US",3,R,1,R,-7777,R,-7777,R,-7777,R,0,R,0,R,-7777,R,295,R,113,R,7,R,3,R,1,R,-7777,R,-7777,R,-7777,R,-7777,R,0,R,0,R,7,R,6,R,-7777,R,2,R,5,R,9,R,11,R,14,R,19,R,465,R,64,R,612,R,104,R,317,R,62,R
USC00105414,1-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",3,R,1,R,-7777,R,-7777,R,-7777,R,0,R,0,R,-7777,R,296,R,113,R,7,R,3,R,1,R,-7777,R,-7777,R,-7777,R,-7777,R,0,R,0,R,7,R,6,R,-7777,R,2,R,5,R,9,R,10,R,13,R,18,R,467,R,64,R,615,R,104,R,320,R,62,R
USC00105414,2-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",4,R,2,R,1,R,-7777,R,-7777,R,0,R,0,R,-7777,R,296,R,113,R,7,R,4,R,2,R,1,R,-7777,R,-7777,R,-7777,R,0,R,0,R,7,R,6,R,-7777,R,2,R,5,R,9,R,10,R,13,R,18,R,470,R,64,R,618,R,104,R,322,R,62,R
USC00105414,3-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",4,R,2,R,1,R,-7777,R,-7777,R,0,R,0,R,-7777,R,296,R,112,R,8,R,4,R,2,R,1,R,-7777,R,-7777,R,-7777,R,0,R,0,R,7,R,6,R,-7777,R,2,R,4,R,8,R,10,R,13,R,18,R,473,R,64,R,621,R,104,R,324,R,62,R
USC00105414,4-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",4,R,2,R,1,R,-7777,R,-7777,R,0,R,0,R,-7777,R,297,R,112,R,8,R,4,R,2,R,1,R,-7777,R,-7777,R,-7777,R,0,R,0,R,7,R,6,R,-7777,R,1,R,4,R,8,R,10,R,13,R,17,R,475,R,64,R,623,R,103,R,327,R,62,R
USC00105414,5-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",4,R,2,R,1,R,-7777,R,-7777,R,0,R,0,R,-7777,R,297,R,112,R,8,R,4,R,2,R,1,R,-7777,R,-7777,R,-7777,R,0,R,0,R,7,R,6,R,-7777,R,1,R,4,R,8,R,10,R,12,R,17,R,478,R,64,R,626,R,103,R,329,R,62,R
USC00105414,6-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",4,R,2,R,1,R,-7777,R,-7777,R,0,R,0,R,-7777,R,297,R,112,R,8,R,4,R,2,R,1,R,-7777,R,-7777,R,-7777,R,0,R,0,R,8,R,7,R,-7777,R,1,R,4,R,8,R,9,R,12,R,17,R,480,R,64,R,629,R,103,R,332,R,62,R
USC00105414,7-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",5,R,2,R,1,R,-7777,R,-7777,R,0,R,0,R,-7777,R,297,R,111,R,8,R,5,R,2,R,1,R,-7777,R,-7777,R,-7777,R,0,R,0,R,8,R,7,R,-7777,R,1,R,4,R,7,R,9,R,12,R,17,R,483,R,64,R,632,R,103,R,334,R,62,R
USC00105414,8-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",5,R,2,R,1,R,-7777,R,-7777,R,0,R,0,R,-7777,R,297,R,111,R,9,R,5,R,2,R,1,R,-7777,R,-7777,R,-7777,R,0,R,0,R,8,R,7,R,-7777,R,1,R,4,R,7,R,9,R,12,R,16,R,486,R,64,R,634,R,103,R,337,R,62,R
USC00105414,9-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",5,R,2,R,1,R,-7777,R,-7777,R,0,R,0,R,-7777,R,297,R,111,R,9,R,5,R,2,R,1,R,-7777,R,-7777,R,-7777,R,0,R,0,R,8,R,7,R,-7777,R,1,R,3,R,7,R,9,R,11,R,16,R,488,R,64,R,637,R,103,R,339,R,61,R
USC00105414,10-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",5,R,2,R,1,R,-7777,R,-7777,R,0,R,0,R,-7777,R,298,R,111,R,9,R,5,R,2,R,1,R,-7777,R,-7777,R,-7777,R,0,R,0,R,8,R,7,R,-7777,R,1,R,3,R,7,R,8,R,11,R,16,R,491,R,64,R,640,R,103,R,342,R,61,R
USC00105414,11-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",5,R,3,R,1,R,-7777,R,-7777,R,0,R,0,R,-7777,R,298,R,111,R,9,R,5,R,3,R,1,R,-7777,R,-7777,R,-7777,R,0,R,0,R,8,R,7,R,-7777,R,1,R,3,R,7,R,8,R,11,R,16,R,493,R,64,R,642,R,103,R,345,R,61,R
USC00105414,12-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",6,R,3,R,1,R,1,R,-7777,R,0,R,0,R,-7777,R,298,R,111,R,10,R,6,R,3,R,1,R,1,R,-7777,R,-7777,R,0,R,0,R,8,R,7,R,-7777,R,1,R,3,R,6,R,8,R,11,R,15,R,496,R,64,R,645,R,103,R,347,R,61,R
USC00105414,13-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",6,R,3,R,1,R,1,R,-7777,R,0,R,0,R,-7777,R,298,R,111,R,10,R,6,R,3,R,1,R,1,R,-7777,R,-7777,R,0,R,0,R,8,R,7,R,-7777,R,1,R,3,R,6,R,8,R,10,R,15,R,499,R,63,R,648,R,103,R,350,R,61,R
USC00105414,14-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",6,R,3,R,1,R,1,R,-7777,R,0,R,0,R,-7777,R,298,R,111,R,10,R,6,R,3,R,1,R,1,R,-7777,R,-7777,R,0,R,0,R,9,R,8,R,-7777,R,1,R,3,R,6,R,7,R,10,R,15,R,501,R,63,R,650,R,102,R,352,R,61,R
USC00105414,15-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",6,R,3,R,1,R,1,R,-7777,R,0,R,0,R,-7777,R,299,R,110,R,10,R,6,R,3,R,1,R,1,R,-7777,R,-7777,R,0,R,0,R,9,R,8,R,-7777,R,1,R,2,R,6,R,7,R,10,R,15,R,504,R,63,R,653,R,102,R,354,R,60,R
USC00105414,16-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",6,R,3,R,1,R,1,R,-7777,R,0,R,0,R,-7777,R,299,R,110,R,11,R,6,R,3,R,1,R,1,R,-7777,R,-7777,R,0,R,0,R,9,R,8,R,-7777,R,1,R,2,R,5,R,7,R,10,R,14,R,506,R,63,R,656,R,102,R,357,R,60,R
USC00105414,17-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",6,R,3,R,1,R,1,R,-7777,R,0,R,0,R,-7777,R,299,R,110,R,11,R,6,R,3,R,1,R,1,R,-7777,R,-7777,R,0,R,0,R,9,R,8,R,-7777,R,1,R,2,R,5,R,7,R,9,R,14,R,509,R,63,R,658,R,102,R,359,R,60,R
USC00105414,18-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",7,R,3,R,1,R,1,R,-7777,R,0,R,0,R,-7777,R,300,R,110,R,11,R,7,R,3,R,1,R,1,R,-7777,R,-7777,R,0,R,0,R,9,R,8,R,-7777,R,-7777,R,2,R,5,R,6,R,9,R,14,R,511,R,63,R,661,R,102,R,361,R,60,R
USC00105414,19-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",7,R,3,R,1,R,1,R,-7777,R,0,R,0,R,-7777,R,300,R,110,R,11,R,7,R,3,R,1,R,1,R,-7777,R,-7777,R,0,R,0,R,9,R,8,R,-7777,R,-7777,R,2,R,5,R,6,R,9,R,14,R,514,R,63,R,664,R,102,R,364,R,60,R
USC00105414,20-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",7,R,3,R,1,R,1,R,-7777,R,0,R,0,R,-7777,R,301,R,110,R,12,R,7,R,3,R,1,R,1,R,-7777,R,-7777,R,0,R,0,R,9,R,8,R,-7777,R,-7777,R,2,R,5,R,6,R,9,R,13,R,516,R,62,R,667,R,102,R,366,R,59,R
USC00105414,21-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",7,R,4,R,1,R,1,R,-7777,R,0,R,0,R,-7777,R,302,R,110,R,12,R,7,R,4,R,1,R,1,R,-7777,R,-7777,R,0,R,0,R,9,R,9,R,-7777,R,-7777,R,2,R,4,R,6,R,8,R,13,R,519,R,62,R,669,R,101,R,368,R,59,R
USC00105414,22-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",7,R,4,R,1,R,1,R,-7777,R,0,R,0,R,-7777,R,302,R,109,R,12,R,7,R,4,R,1,R,1,R,-7777,R,-7777,R,0,R,0,R,10,R,9,R,-7777,R,-7777,R,2,R,4,R,6,R,8,R,13,R,521,R,62,R,672,R,101,R,370,R,59,R
USC00105414,23-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",8,R,4,R,1,R,1,R,-7777,R,0,R,0,R,-7777,R,303,R,109,R,12,R,8,R,4,R,1,R,1,R,-7777,R,-7777,R,0,R,0,R,10,R,9,R,-7777,R,-7777,R,1,R,4,R,5,R,8,R,13,R,523,R,62,R,675,R,101,R,372,R,58,R
USC00105414,24-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",8,R,4,R,1,R,1,R,-7777,R,0,R,0,R,-7777,R,304,R,109,R,13,R,8,R,4,R,1,R,1,R,-7777,R,-7777,R,0,R,0,R,10,R,9,R,-7777,R,-7777,R,1,R,4,R,5,R,8,R,12,R,526,R,62,R,678,R,101,R,374,R,58,R
USC00105414,25-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",8,R,4,R,2,R,1,R,-7777,R,0,R,0,R,-7777,R,305,R,109,R,13,R,8,R,4,R,2,R,1,R,-7777,R,-7777,R,0,R,0,R,10,R,9,R,-7777,R,-7777,R,1,R,4,R,5,R,8,R,12,R,528,R,61,R,680,R,101,R,375,R,58,R
USC00105414,26-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",8,R,4,R,2,R,1,R,-7777,R,0,R,0,R,-7777,R,306,R,109,R,13,R,8,R,4,R,2,R,1,R,-7777,R,-7777,R,0,R,0,R,10,R,9,R,-7777,R,-7777,R,1,R,4,R,5,R,7,R,12,R,530,R,61,R,683,R,100,R,377,R,58,R
USC00105414,27-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",8,R,4,R,2,R,1,R,-7777,R,0,R,0,R,-7777,R,307,R,109,R,13,R,8,R,4,R,2,R,1,R,-7777,R,-7777,R,0,R,0,R,10,R,9,R,-7777,R,-7777,R,1,R,3,R,5,R,7,R,12,R,532,R,61,R,686,R,100,R,379,R,57,R
USC00105414,28-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",9,R,5,R,2,R,1,R,-7777,R,0,R,0,R,-7777,R,309,R,109,R,13,R,9,R,5,R,2,R,1,R,-7777,R,-7777,R,0,R,0,R,10,R,9,R,-7777,R,-7777,R,1,R,3,R,5,R,7,R,12,R,535,R,61,R,689,R,100,R,380,R,57,R
USC00105414,29-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",9,R,5,R,2,R,1,R,-7777,R,0,R,0,R,-7777,R,310,R,109,R,14,R,9,R,5,R,2,R,1,R,-7777,R,-7777,R,0,R,0,R,11,R,10,R,0,R,-7777,R,1,R,3,R,4,R,7,R,11,R,537,R,60,R,692,R,100,R,382,R,57,R
USC00105414,30-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",9,R,5,R,2,R,1,R,-7777,R,0,R,0,R,-7777,R,311,R,109,R,14,R,9,R,5,R,2,R,1,R,-7777,R,-7777,R,0,R,0,R,11,R,10,R,0,R,-7777,R,1,R,3,R,4,R,7,R,11,R,539,R,60,R,695,R,100,R,383,R,57,R
USC00105414,31-May,44.08278,-115.61861,1194.8,"LOWMAN, ID US",9,R,5,R,2,R,1,R,-7777,R,0,R,0,R,-7777,R,313,R,108,R,14,R,9,R,5,R,2,R,1,R,-7777,R,-7777,R,0,R,0,R,11,R,10,R,0,R,-7777,R,1,R,3,R,4,R,6,R,11,R,541,R,60,R,698,R,100,R,385,R,57,R
USC00105414,1-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",9,R,5,R,2,R,1,R,1,R,0,R,0,R,-7777,R,315,R,108,R,14,R,9,R,5,R,2,R,1,R,1,R,-7777,R,0,R,0,R,11,R,10,R,0,R,-7777,R,1,R,3,R,4,R,6,R,11,R,543,R,61,R,701,R,100,R,386,R,57,R
USC00105414,2-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",10,R,5,R,2,R,1,R,1,R,0,R,0,R,-7777,R,316,R,108,R,15,R,10,R,5,R,2,R,1,R,1,R,-7777,R,0,R,0,R,11,R,10,R,0,R,-7777,R,1,R,3,R,4,R,6,R,10,R,546,R,61,R,704,R,100,R,387,R,57,R
USC00105414,3-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",10,R,6,R,2,R,2,R,1,R,0,R,0,R,-7777,R,318,R,107,R,15,R,10,R,6,R,2,R,2,R,1,R,-7777,R,0,R,0,R,11,R,10,R,0,R,-7777,R,1,R,3,R,4,R,6,R,10,R,548,R,61,R,707,R,99,R,389,R,57,R
USC00105414,4-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",10,R,6,R,3,R,2,R,1,R,0,R,0,R,-7777,R,320,R,107,R,15,R,10,R,6,R,3,R,2,R,1,R,-7777,R,0,R,0,R,11,R,10,R,0,R,-7777,R,1,R,3,R,4,R,6,R,10,R,550,R,61,R,710,R,99,R,390,R,57,R
USC00105414,5-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",10,R,6,R,3,R,2,R,1,R,0,R,0,R,-7777,R,322,R,106,R,15,R,10,R,6,R,3,R,2,R,1,R,-7777,R,0,R,0,R,12,R,11,R,0,R,-7777,R,1,R,2,R,3,R,5,R,10,R,552,R,61,R,713,R,99,R,391,R,58,R
USC00105414,6-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",10,R,6,R,3,R,2,R,1,R,0,R,0,R,-7777,R,324,R,106,R,15,R,10,R,6,R,3,R,2,R,1,R,-7777,R,0,R,0,R,12,R,11,R,0,R,-7777,R,1,R,2,R,3,R,5,R,10,R,554,R,61,R,716,R,99,R,392,R,58,R
USC00105414,7-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",11,R,6,R,3,R,2,R,1,R,0,R,0,R,-7777,R,326,R,105,R,16,R,11,R,6,R,3,R,2,R,1,R,-7777,R,0,R,0,R,12,R,11,R,0,R,-7777,R,1,R,2,R,3,R,5,R,9,R,556,R,61,R,719,R,98,R,394,R,58,R
USC00105414,8-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",11,R,6,R,3,R,2,R,1,R,0,R,0,R,-7777,R,328,R,105,R,16,R,11,R,6,R,3,R,2,R,1,R,-7777,R,0,R,0,R,12,R,11,R,0,R,-7777,R,1,R,2,R,3,R,5,R,9,R,559,R,61,R,723,R,98,R,395,R,59,R
USC00105414,9-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",11,R,7,R,3,R,2,R,1,R,0,R,0,R,-7777,R,330,R,104,R,16,R,11,R,7,R,3,R,2,R,1,R,-7777,R,0,R,0,R,12,R,11,R,-7777,R,-7777,R,1,R,2,R,3,R,5,R,9,R,561,R,61,R,726,R,98,R,396,R,59,R
USC00105414,10-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",11,R,7,R,3,R,2,R,1,R,0,R,0,R,-7777,R,332,R,104,R,16,R,11,R,7,R,3,R,2,R,1,R,-7777,R,0,R,0,R,12,R,11,R,-7777,R,-7777,R,-7777,R,2,R,3,R,5,R,9,R,563,R,61,R,729,R,97,R,397,R,59,R
USC00105414,11-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",12,R,7,R,3,R,2,R,1,R,0,R,0,R,-7777,R,335,R,104,R,17,R,12,R,7,R,3,R,2,R,1,R,-7777,R,0,R,0,R,13,R,12,R,-7777,R,-7777,R,-7777,R,2,R,3,R,4,R,9,R,565,R,61,R,733,R,97,R,398,R,59,R
USC00105414,12-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",12,R,7,R,4,R,2,R,1,R,0,R,0,R,-7777,R,337,R,103,R,17,R,12,R,7,R,4,R,2,R,1,R,-7777,R,0,R,0,R,13,R,12,R,-7777,R,-7777,R,-7777,R,2,R,3,R,4,R,8,R,568,R,61,R,736,R,96,R,399,R,60,R
USC00105414,13-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",12,R,7,R,4,R,3,R,1,R,-7777,R,0,R,-7777,R,339,R,103,R,17,R,12,R,7,R,4,R,3,R,1,R,-7777,R,-7777,R,0,R,13,R,12,R,-7777,R,-7777,R,-7777,R,2,R,3,R,4,R,8,R,570,R,61,R,740,R,96,R,400,R,60,R
USC00105414,14-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",12,R,8,R,4,R,3,R,1,R,-7777,R,-7777,R,-7777,R,342,R,103,R,17,R,12,R,8,R,4,R,3,R,1,R,-7777,R,-7777,R,-7777,R,13,R,12,R,-7777,R,-7777,R,-7777,R,2,R,2,R,4,R,8,R,572,R,60,R,743,R,96,R,402,R,60,R
USC00105414,15-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",13,R,8,R,4,R,3,R,1,R,-7777,R,-7777,R,-7777,R,344,R,102,R,18,R,13,R,8,R,4,R,3,R,1,R,-7777,R,-7777,R,-7777,R,13,R,12,R,-7777,R,-7777,R,-7777,R,2,R,2,R,4,R,8,R,575,R,60,R,747,R,95,R,403,R,60,R
USC00105414,16-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",13,R,8,R,4,R,3,R,2,R,-7777,R,-7777,R,-7777,R,346,R,102,R,18,R,13,R,8,R,4,R,3,R,2,R,-7777,R,-7777,R,-7777,R,13,R,12,R,-7777,R,-7777,R,-7777,R,1,R,2,R,4,R,8,R,577,R,60,R,750,R,95,R,404,R,60,R
USC00105414,17-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",13,R,8,R,4,R,3,R,2,R,-7777,R,-7777,R,-7777,R,349,R,101,R,18,R,13,R,8,R,4,R,3,R,2,R,-7777,R,-7777,R,-7777,R,14,R,12,R,-7777,R,-7777,R,-7777,R,1,R,2,R,4,R,7,R,580,R,60,R,754,R,94,R,405,R,60,R
USC00105414,18-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",13,R,8,R,4,R,3,R,2,R,-7777,R,-7777,R,-7777,R,351,R,101,R,18,R,13,R,8,R,4,R,3,R,2,R,-7777,R,-7777,R,-7777,R,14,R,13,R,-7777,R,-7777,R,-7777,R,1,R,2,R,3,R,7,R,582,R,60,R,758,R,94,R,406,R,61,R
USC00105414,19-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",13,R,9,R,5,R,3,R,2,R,-7777,R,-7777,R,-7777,R,354,R,101,R,18,R,13,R,9,R,5,R,3,R,2,R,-7777,R,-7777,R,-7777,R,14,R,13,R,-7777,R,-7777,R,-7777,R,1,R,2,R,3,R,7,R,585,R,59,R,761,R,93,R,408,R,61,R
USC00105414,20-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",14,R,9,R,5,R,3,R,2,R,-7777,R,-7777,R,-7777,R,356,R,101,R,19,R,14,R,9,R,5,R,3,R,2,R,-7777,R,-7777,R,-7777,R,14,R,13,R,-7777,R,-7777,R,-7777,R,1,R,2,R,3,R,7,R,587,R,59,R,765,R,93,R,409,R,61,R
USC00105414,21-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",14,R,9,R,5,R,4,R,2,R,-7777,R,-7777,R,1,R,359,R,100,R,19,R,14,R,9,R,5,R,4,R,2,R,1,R,-7777,R,-7777,R,14,R,13,R,-7777,R,-7777,R,-7777,R,1,R,2,R,3,R,7,R,590,R,59,R,769,R,92,R,410,R,61,R
USC00105414,22-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",14,R,9,R,5,R,4,R,2,R,-7777,R,-7777,R,1,R,361,R,100,R,19,R,14,R,9,R,5,R,4,R,2,R,1,R,-7777,R,-7777,R,14,R,13,R,-7777,R,-7777,R,-7777,R,1,R,2,R,3,R,6,R,592,R,59,R,773,R,91,R,412,R,61,R
USC00105414,23-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",15,R,10,R,5,R,4,R,2,R,-7777,R,-7777,R,1,R,364,R,99,R,20,R,15,R,10,R,5,R,4,R,2,R,1,R,-7777,R,-7777,R,15,R,14,R,-7777,R,-7777,R,-7777,R,1,R,1,R,3,R,6,R,595,R,58,R,777,R,91,R,413,R,61,R
USC00105414,24-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",15,R,10,R,5,R,4,R,2,R,-7777,R,-7777,R,1,R,366,R,99,R,20,R,15,R,10,R,5,R,4,R,2,R,1,R,-7777,R,-7777,R,15,R,14,R,-7777,R,-7777,R,-7777,R,1,R,1,R,2,R,6,R,598,R,58,R,781,R,90,R,415,R,61,R
USC00105414,25-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",15,R,10,R,6,R,4,R,2,R,-7777,R,-7777,R,1,R,369,R,98,R,20,R,15,R,10,R,6,R,4,R,2,R,1,R,-7777,R,-7777,R,15,R,14,R,-7777,R,-7777,R,-7777,R,1,R,1,R,2,R,6,R,600,R,58,R,785,R,89,R,416,R,61,R
USC00105414,26-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",15,R,10,R,6,R,4,R,3,R,-7777,R,-7777,R,1,R,371,R,98,R,20,R,15,R,10,R,6,R,4,R,3,R,1,R,-7777,R,-7777,R,15,R,14,R,-7777,R,-7777,R,-7777,R,1,R,1,R,2,R,5,R,603,R,57,R,788,R,89,R,417,R,61,R
USC00105414,27-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",16,R,11,R,6,R,5,R,3,R,-7777,R,-7777,R,1,R,374,R,97,R,21,R,16,R,11,R,6,R,5,R,3,R,1,R,-7777,R,-7777,R,15,R,14,R,-7777,R,-7777,R,-7777,R,1,R,1,R,2,R,5,R,606,R,57,R,792,R,88,R,419,R,61,R
USC00105414,28-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",16,R,11,R,6,R,5,R,3,R,-7777,R,-7777,R,1,R,376,R,96,R,21,R,16,R,11,R,6,R,5,R,3,R,1,R,-7777,R,-7777,R,15,R,14,R,0,R,0,R,-7777,R,-7777,R,1,R,2,R,5,R,608,R,57,R,796,R,87,R,420,R,61,R
USC00105414,29-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",16,R,11,R,7,R,5,R,3,R,-7777,R,-7777,R,1,R,378,R,96,R,21,R,16,R,11,R,7,R,5,R,3,R,1,R,-7777,R,-7777,R,16,R,15,R,0,R,0,R,-7777,R,-7777,R,1,R,2,R,5,R,611,R,56,R,800,R,86,R,422,R,61,R
